timestamp,sample_rate,frame_size,rms,peak,mean,std,zero_crossings
1.16,8000,320,0.009550468064844608,0.0321044921875,0.0002796173212118447,0.009546373970806599,55
1.2,8000,320,0.010590082965791225,0.0360107421875,0.00011215209815418348,0.010589489713311195,45
1.24,8000,320,0.015385952778160572,0.0457763671875,-0.0002620696905069053,0.015383720397949219,41
1.28,8000,320,0.010533750988543034,0.0301513671875,0.0011421203380450606,0.010471651330590248,54
1.32,8000,320,0.013053199276328087,0.0301513671875,-4.425048973644152e-05,0.013053124770522118,40
1.36,8000,320,0.008510112762451172,0.0208740234375,-0.0006023406749591231,0.008488768711686134,65
1.4,8000,320,0.008359366096556187,0.0238037109375,-0.00010528564598644152,0.008358702063560486,65
1.44,8000,320,0.00991612859070301,0.0247802734375,-0.001827239990234375,0.009746321476995945,53
1.48,8000,320,0.012703406624495983,0.0340576171875,0.0012310028541833162,0.012643622234463692,59
1.52,8000,320,0.011345092207193375,0.0340576171875,0.0010421753395348787,0.011297122575342655,42
1.56,8000,320,0.009745273739099503,0.0281982421875,-0.0008388519054278731,0.009709103032946587,69
1.6,8000,320,0.009914089925587177,0.0267333984375,0.0011573791271075606,0.009846300818026066,40
1.64,8000,320,0.00832517072558403,0.0281982421875,-0.0012420654529705644,0.00823199562728405,56
1.68,8000,320,0.007906208746135235,0.0228271484375,0.0012924193870276213,0.007799858693033457,75
1.72,8000,320,0.011714000254869461,0.0267333984375,-0.0009101867908611894,0.011678585782647133,42
1.76,8000,320,0.01675727404654026,0.0516357421875,0.00171661376953125,0.01666911691427231,37
1.8,8000,320,0.0099378302693367,0.0340576171875,-0.0011089325416833162,0.009875765070319176,70
1.84,8000,320,0.009527803398668766,0.0301513671875,0.0007617950323037803,0.009497299790382385,68
1.88,8000,320,0.010107090696692467,0.0281982421875,0.0009166717645712197,0.01006543543189764,57
1.92,8000,320,0.009767387062311172,0.0360107421875,0.0004734039248432964,0.009755907580256462,58
1.96,8000,320,0.011870727874338627,0.0301513671875,-0.0015094757545739412,0.011774364858865738,43
2.0,8000,320,0.012060549110174179,0.0399169921875,0.0021888732444494963,0.01186025608330965,43
2.04,8000,320,0.015491367317736149,0.0399169921875,-0.0003761291445698589,0.015486800111830235,44
2.08,8000,320,0.01383567787706852,0.0399169921875,0.0002868652227334678,0.013832704164087772,66
2.12,8000,320,0.013745545409619808,0.0418701171875,0.00017623901658225805,0.0137444157153368,98
2.16,8000,320,0.008328044787049294,0.0238037109375,0.0002899169921875,0.008322997018694878,90
2.2,8000,320,0.009447537362575531,0.0321044921875,-0.0005237579462118447,0.009433007799088955,52
2.24,8000,320,0.009655934758484364,0.0247802734375,0.00023536682419944555,0.009653066284954548,56
2.28,8000,320,0.007995305582880974,0.0267333984375,-1.33514404296875e-05,0.007995293475687504,66
2.32,8000,320,0.008710654452443123,0.0247802734375,0.0015922546153888106,0.008563891053199768,64
2.36,8000,320,0.01133565604686737,0.0340576171875,0.000812530517578125,0.01130649819970131,55
2.4,8000,320,0.01333914790302515,0.0360107421875,-0.0016078948974609375,0.013241886161267757,33
2.44,8000,320,0.01164708286523819,0.0360107421875,-0.0007923126104287803,0.01162010245025158,47
2.48,8000,320,0.010016432031989098,0.0257568359375,0.0015377044910565019,0.009897695854306221,94
2.52,8000,320,0.010799383744597435,0.0340576171875,-0.0001735687255859375,0.010797988623380661,57
2.56,8000,320,0.013328534550964832,0.0340576171875,-0.0003101348993368447,0.013324925675988197,65
2.6,8000,320,0.009913901798427105,0.0281982421875,-0.0002845764101948589,0.009909816086292267,75
2.64,8000,320,0.00988007988780737,0.0228271484375,-0.0007869720575399697,0.009848687797784805,37
2.68,8000,320,0.00953159760683775,0.0281982421875,-0.0004035949823446572,0.009523048996925354,69
2.72,8000,320,0.007808472495526075,0.0247802734375,0.0002681732294149697,0.007803866174072027,52
2.76,8000,320,0.010017894208431244,0.0281982421875,-0.000278472900390625,0.010014022700488567,55
2.8,8000,320,0.007716317195445299,0.0247802734375,-0.0004108428838662803,0.007705371826887131,60
2.84,8000,320,0.011712782084941864,0.0301513671875,-0.0006984710926190019,0.01169193722307682,42
2.88,8000,320,0.012416577897965908,0.0321044921875,-0.000377655029296875,0.01241083350032568,37
2.92,8000,320,0.014305125921964645,0.0457763671875,0.0027801513206213713,0.014032368548214436,34
2.96,8000,320,0.012219857424497604,0.0321044921875,-0.0002273559512104839,0.012217742390930653,37
3.0,8000,320,0.012689273804426193,0.0340576171875,0.00011291504051769152,0.012688771821558475,50
3.04,8000,320,0.00993818137794733,0.0301513671875,0.0008144378662109375,0.009904753416776657,56
3.08,8000,320,0.006916103884577751,0.0208740234375,-0.0003444671747274697,0.006907520350068808,81
3.12,8000,320,0.007851977832615376,0.0257568359375,0.0007698059198446572,0.007814151234924793,66
3.16,8000,320,0.009339991956949234,0.0301513671875,-0.0010356903076171875,0.009282391518354416,56
3.2,8000,320,0.018011953681707382,0.0477294921875,-0.0009971618419513106,0.017984330654144287,26
3.24,8000,320,0.01656426303088665,0.0496826171875,0.00015716553025413305,0.016563517972826958,45
3.28,8000,320,0.00976640172302723,0.0301513671875,2.517700158932712e-05,0.009766370058059692,52
3.32,8000,320,0.011755833402276039,0.0301513671875,0.003391265869140625,0.011256061494350433,38
3.36,8000,320,0.013068249449133873,0.0321044921875,-0.00064849853515625,0.013052147813141346,44
3.4,8000,320,0.014241522178053856,0.0399169921875,-0.00018196106248069555,0.014240359887480736,48
3.44,8000,320,0.021163880825042725,0.0604248046875,-0.0013668059837073088,0.021119698882102966,28
3.48,8000,320,0.011144518852233887,0.0418701171875,0.0012996674049645662,0.011068475432693958,51
3.52,8000,320,0.018562162294983864,0.0457763671875,0.0002967834589071572,0.018559789285063744,41
3.56,8000,320,0.014381341636180878,0.0360107421875,0.0002754211309365928,0.014378704130649567,23
3.6,8000,320,0.015852561220526695,0.0360107421875,-0.0007408141973428428,0.015835242345929146,22
3.64,8000,320,0.014292437583208084,0.0379638671875,-2.212524486822076e-05,0.014292419888079166,36
3.68,8000,320,0.013822590000927448,0.0340576171875,-0.0011886596912518144,0.01377138588577509,25
3.72,8000,320,0.017825214192271233,0.0438232421875,0.0009914397960528731,0.017797620967030525,24
3.76,8000,320,0.01710299775004387,0.0438232421875,0.0007030487176962197,0.017088541761040688,29
3.8,8000,320,0.015134275890886784,0.0438232421875,-0.0002716064336709678,0.015131838619709015,39
3.84,8000,320,0.012456378899514675,0.0321044921875,-4.19616708313697e-06,0.012456377036869526,58
3.88,8000,320,0.009329608641564846,0.0281982421875,-0.0013397217262536287,0.009232915937900543,52
3.92,8000,320,0.011791381984949112,0.0438232421875,7.62939453125e-05,0.011791135184466839,43
3.96,8000,320,0.012407447211444378,0.0360107421875,-0.000118255615234375,0.012406882829964161,33
4.0,8000,320,0.0074381581507623196,0.0198974609375,-0.0004932403680868447,0.007421785965561867,53
4.04,8000,320,0.015698663890361786,0.0399169921875,0.0019168853759765625,0.015581193380057812,42
4.08,8000,320,0.014973859302699566,0.0457763671875,-0.001220703125,0.014924019575119019,45
4.12,8000,320,0.012759331613779068,0.0321044921875,0.002593612764030695,0.012492946349084377,44
4.16,8000,320,0.026776950806379318,0.0955810546875,-0.0001739501894917339,0.0267763864248991,121
4.2,8000,320,0.02237585559487343,0.0604248046875,-0.0011142730945721269,0.02234809286892414,116
4.24,8000,320,0.015285066328942776,0.0516357421875,-0.0001350402890238911,0.015284469351172447,73
4.28,8000,320,0.015141304582357407,0.0516357421875,0.001338958740234375,0.015081985853612423,55
4.32,8000,320,0.01170432660728693,0.0321044921875,0.0002307891845703125,0.011702052317559719,62
4.36,8000,320,0.009680695831775665,0.0340576171875,0.0009571075206622481,0.009633266367018223,81
4.4,8000,320,0.011155660264194012,0.0281982421875,-0.0004596710205078125,0.011146186850965023,52
4.44,8000,320,0.020043229684233665,0.0916748046875,-0.0004894256708212197,0.020037254318594933,71
4.48,8000,320,0.027574267238378525,0.1190185546875,-0.0009525298955850303,0.02755780890583992,139
4.52,8000,320,0.020335813984274864,0.0535888671875,0.0019584656693041325,0.02024128846824169,78
4.56,8000,320,0.01820433884859085,0.0496826171875,0.0007091521983966231,0.018190521746873856,59
4.6,8000,320,0.024430446326732635,0.0604248046875,0.00016479492478538305,0.024429891258478165,27
4.64,8000,320,0.02175375074148178,0.0643310546875,-0.003916931338608265,0.021398207172751427,31
4.68,8000,320,0.01952439732849598,0.0516357421875,0.0023670196533203125,0.01938038505613804,31
4.72,8000,320,0.018320905044674873,0.0457763671875,0.0016014098655432463,0.018250782042741776,26
4.76,8000,320,0.015252235345542431,0.0418701171875,-0.0013526916736736894,0.015192133374512196,46
4.8,8000,320,0.012135891243815422,0.0321044921875,-0.0003841400030069053,0.012129810638725758,44
4.84,8000,320,0.012134917080402374,0.0379638671875,-0.0004314422549214214,0.012127244845032692,48
4.88,8000,320,0.01006709598004818,0.0267333984375,-0.0002738952753134072,0.010063369758427143,54
4.92,8000,320,0.010488716885447502,0.0281982421875,0.0018657684559002519,0.010321438312530518,62
4.96,8000,320,0.014078622683882713,0.0418701171875,0.0018417357932776213,0.013957636430859566,60
5.0,8000,320,0.012004819698631763,0.0321044921875,-0.0009181976201944053,0.011969653889536858,52
5.04,8000,320,0.014301941730082035,0.0379638671875,-0.00091552734375,0.014272607862949371,39
5.08,8000,320,0.013357116840779781,0.0379638671875,0.0016757964622229338,0.013251576572656631,46
5.12,8000,320,0.01178890373557806,0.0379638671875,0.003554916474968195,0.011240142397582531,58
5.16,8000,320,0.01320186723023653,0.0360107421875,-0.0031219483353197575,0.012827420607209206,45
5.2,8000,320,0.015622042119503021,0.0496826171875,0.0005580902216024697,0.015612069517374039,51
5.24,8000,320,0.010947208851575851,0.0399169921875,-0.0010978698264807463,0.010892017744481564,56
5.28,8000,320,0.010907844640314579,0.0267333984375,0.0018062591552734375,0.01075725257396698,50
5.32,8000,320,0.00894619058817625,0.0228271484375,-0.000919342041015625,0.008898827247321606,55
5.36,8000,320,0.00876900739967823,0.0321044921875,0.0015014648670330644,0.008639507927000523,52
5.4,8000,320,0.010308908298611641,0.0301513671875,-0.0008941650157794356,0.010270056314766407,61
5.44,8000,320,0.01176760159432888,0.0321044921875,-0.0014469146262854338,0.011678308248519897,42
5.48,8000,320,0.014250138774514198,0.0379638671875,-0.0005443572881631553,0.014239738695323467,23
5.52,8000,320,0.013116675429046154,0.0340576171875,-0.0002384185791015625,0.013114508241415024,50
5.56,8000,320,0.010464198887348175,0.0301513671875,0.0006473541143350303,0.010444155894219875,56
5.6,8000,320,0.009908092208206654,0.0257568359375,-0.0011043548583984375,0.009846354834735394,40
5.64,8000,320,0.008922744542360306,0.0301513671875,0.0004520416259765625,0.008911286480724812,61
5.68,8000,320,0.009515085257589817,0.0301513671875,0.00159454345703125,0.009380525909364223,65
5.72,8000,320,0.013814652338624,0.0379638671875,-0.00269660959020257,0.013548907823860645,52
5.76,8000,320,0.011492915451526642,0.0360107421875,0.0012920380104333162,0.011420059017837048,51
5.8,8000,320,0.012224077247083187,0.0340576171875,-0.0006076812860555947,0.012208963744342327,46
5.84,8000,320,0.012990153394639492,0.0301513671875,-0.0014129638439044356,0.012913080863654613,32
5.88,8000,320,0.013863135129213333,0.0516357421875,0.0023056031204760075,0.013670066371560097,59
5.92,8000,320,0.020733028650283813,0.0643310546875,-0.0005218505975790322,0.020726459100842476,131
5.96,8000,320,0.019317317754030228,0.0516357421875,0.0029705048073083162,0.01908755674958229,82
6.0,8000,320,0.019066017121076584,0.0535888671875,-0.0038158416282385588,0.0186802688986063,60
6.04,8000,320,0.009939451701939106,0.0321044921875,9.34600830078125e-05,0.009939012117683887,78
6.08,8000,320,0.010653351433575153,0.0281982421875,-1.411438006471144e-05,0.010653342120349407,67
6.12,8000,320,0.014327737502753735,0.0379638671875,0.0016181946266442537,0.01423606462776661,40
6.16,8000,320,0.009362095035612583,0.0281982421875,0.0005126952892169356,0.009348046034574509,78
6.2,8000,320,0.013144402764737606,0.0301513671875,-0.0013565063709393144,0.013074220158159733,44
6.24,8000,320,0.010045817121863365,0.0267333984375,-0.0003025055048055947,0.010041261091828346,37
6.28,8000,320,0.015692545101046562,0.0555419921875,-0.0010925292735919356,0.015654467046260834,61
6.32,8000,320,0.014098674058914185,0.0418701171875,0.0017566680908203125,0.013988807797431946,54
6.36,8000,320,0.01701575703918934,0.0496826171875,4.57763690064894e-06,0.01701575703918934,50
6.4,8000,320,0.014293846674263477,0.0379638671875,0.00022239684767555445,0.014292116276919842,37
6.44,8000,320,0.020986048504710197,0.0643310546875,-0.000896453857421875,0.020966894924640656,47
6.48,8000,320,0.012066650204360485,0.0340576171875,8.888244337867945e-05,0.01206632237881422,51
6.52,8000,320,0.013694154098629951,0.0399169921875,0.0014156341785565019,0.013620786368846893,50
6.56,8000,320,0.017315927892923355,0.0516357421875,-0.0008834839100018144,0.017293374985456467,34
6.6,8000,320,0.011758700013160706,0.0301513671875,-0.001705169677734375,0.011634406633675098,50
6.64,8000,320,0.01575498841702938,0.0438232421875,-6.446838233387098e-05,0.015754856169223785,21
6.68,8000,320,0.03962535038590431,0.1190185546875,0.000308990478515625,0.03962414711713791,126
6.72,8000,320,0.02120129205286503,0.0721435546875,-0.0005279540782794356,0.021194716915488243,130
6.76,8000,320,0.0127089349552989,0.0477294921875,0.0008758545154705644,0.012678719125688076,67
6.8,8000,320,0.014400934800505638,0.0379638671875,0.0005249023670330644,0.01439136452972889,53
6.84,8000,320,0.01996741071343422,0.0574951171875,-0.0014484405983239412,0.01991480588912964,36
6.88,8000,320,0.018025800585746765,0.0477294921875,0.0004535675107035786,0.018020091578364372,62
6.92,8000,320,0.017487255856394768,0.0477294921875,-0.0002964019658975303,0.017484743148088455,59
6.96,8000,320,0.017918309196829796,0.0496826171875,-0.0007556915516033769,0.01790236495435238,35
7.0,8000,320,0.018724750727415085,0.0496826171875,0.0003173828008584678,0.018722061067819595,46
7.04,8000,320,0.011195503175258636,0.0301513671875,-2.174377368646674e-05,0.011195482686161995,60
7.08,8000,320,0.013344970531761646,0.0379638671875,0.0013862609630450606,0.013272774405777454,43
7.12,8000,320,0.016288384795188904,0.0643310546875,0.0009769439930096269,0.01625906117260456,30
7.16,8000,320,0.0327642560005188,0.1190185546875,0.0003990173281636089,0.0327618271112442,113
7.2,8000,320,0.021417289972305298,0.0643310546875,-0.0015106201171875,0.02136394754052162,120
7.24,8000,320,0.012872332707047462,0.0360107421875,-0.0004451751592569053,0.012864632532000542,74
7.28,8000,320,0.009891650639474392,0.0257568359375,0.0002799987851176411,0.009887686930596828,64
7.32,8000,320,0.007505081593990326,0.0218505859375,-0.0003795623779296875,0.007495477329939604,72
7.36,8000,320,0.008488240651786327,0.0238037109375,0.0005680083995684981,0.008469214662909508,60
7.4,8000,320,0.012837935239076614,0.0360107421875,0.0006206512334756553,0.012822923250496387,60
7.44,8000,320,0.01257683802396059,0.0379638671875,-0.0016929625999182463,0.0124623728916049,82
7.48,8000,320,0.010569467209279537,0.0281982421875,0.0003196716425009072,0.010564631782472134,61
7.52,8000,320,0.011544255539774895,0.0360107421875,0.000804901123046875,0.011516161262989044,56
7.56,8000,320,0.01872505061328411,0.0457763671875,-0.0019458770984783769,0.01862367056310177,27
7.6,8000,320,0.010764500126242638,0.0281982421875,0.001968765165656805,0.010582930408418179,48
7.64,8000,320,0.010658076032996178,0.0340576171875,-0.0016315460670739412,0.010532456450164318,39
7.68,8000,320,0.01050171721726656,0.0281982421875,0.0019405365455895662,0.010320870205760002,55
7.72,8000,320,0.00951194018125534,0.0257568359375,2.326965295651462e-05,0.009511911310255527,45
7.76,8000,320,0.011972186155617237,0.0496826171875,0.0015396118396893144,0.011872777715325356,59
7.8,8000,320,0.01335952803492546,0.0360107421875,-0.0026390075217932463,0.013096283189952374,57
7.84,8000,320,0.009280804544687271,0.0281982421875,-0.0014911651378497481,0.009160226210951805,65
7.88,8000,320,0.00817736703902483,0.0238037109375,0.0010879517067223787,0.008104671724140644,43
7.92,8000,320,0.007931441999971867,0.0208740234375,-0.0002838134823832661,0.00792636163532734,67
7.96,8000,320,0.01377438846975565,0.0496826171875,-0.0035453797318041325,0.013310299254953861,54
8.0,8000,320,0.008889655582606792,0.0247802734375,0.00191497802734375,0.008680947124958038,70
8.04,8000,320,0.013834966346621513,0.0379638671875,-0.0010395050048828125,0.013795859180390835,43
8.08,8000,320,0.011769413948059082,0.0321044921875,-0.0002689361572265625,0.011766340583562851,46
8.12,8000,320,0.010224026627838612,0.0340576171875,0.0002380371151957661,0.010221254080533981,70
8.16,8000,320,0.011731297709047794,0.0360107421875,-0.002182388212531805,0.011526514776051044,47
8.2,8000,320,0.00811711885035038,0.0228271484375,0.0007789611699990928,0.008079656399786472,61
8.24,8000,320,0.008673936128616333,0.0257568359375,-0.0013191222678869963,0.008573044091463089,58
8.28,8000,320,0.01040682289749384,0.0281982421875,0.0006679535144940019,0.010385365225374699,61
8.32,8000,320,0.01035260409116745,0.0321044921875,0.0019508361583575606,0.01016713585704565,49
8.36,8000,320,0.009178518317639828,0.0321044921875,-0.0005020141834393144,0.0091647794470191,57
8.4,8000,320,0.010932078585028648,0.0281982421875,-0.0017345428932458162,0.0107935955747962,34
8.44,8000,320,0.013446548953652382,0.0340576171875,-0.0014595031971111894,0.013367105275392532,44
8.48,8000,320,0.011408038437366486,0.0399169921875,0.0016033172141760588,0.01129480917006731,53
8.52,8000,320,0.007514785509556532,0.0228271484375,-0.00010261535499012098,0.007514084689319134,66
8.56,8000,320,0.011190877296030521,0.0301513671875,0.0010211945045739412,0.011144186370074749,50
8.6,8000,320,0.011482211761176586,0.0321044921875,-0.0024650574196130037,0.01121448539197445,52
8.64,8000,320,0.009390745311975479,0.0247802734375,0.0006927490467205644,0.009365159086883068,45
8.68,8000,320,0.014559795148670673,0.0418701171875,0.0017669678200036287,0.014452178031206131,26
8.72,8000,320,0.013495543971657753,0.0438232421875,-0.0024406432639807463,0.013273016549646854,30
8.76,8000,320,0.01171456091105938,0.0301513671875,0.0022895813453942537,0.011488636024296284,47
8.8,8000,320,0.013829330913722515,0.0477294921875,-0.0014934539794921875,0.013748453930020332,38
8.84,8000,320,0.0130208944901824,0.0496826171875,-0.0008373260498046875,0.012993943877518177,44
8.88,8000,320,0.010897220112383366,0.0340576171875,-6.561279587913305e-05,0.010897022671997547,64
8.92,8000,320,0.012573180720210075,0.0399169921875,0.0002101898135151714,0.01257142424583435,46
8.96,8000,320,0.016485165804624557,0.0574951171875,0.0009952544933184981,0.016455097123980522,126
9.0,8000,320,0.011939465999603271,0.0438232421875,-0.0015357971424236894,0.011840277351439,108
9.04,8000,320,0.010498297400772572,0.0340576171875,0.0006870270008221269,0.010475792922079563,71
9.08,8000,320,0.009441748261451721,0.0267333984375,-0.0006122589111328125,0.00942187663167715,52
9.12,8000,320,0.012011943385004997,0.0360107421875,0.0008335113525390625,0.011982989497482777,44
9.16,8000,320,0.010531153529882431,0.0379638671875,-0.0001567840517964214,0.010529986582696438,56
9.2,8000,320,0.012655899859964848,0.0340576171875,-0.0005367278936319053,0.012644513510167599,35
9.24,8000,320,0.010528686456382275,0.0321044921875,-0.0007251739734783769,0.010503682307898998,58
9.28,8000,320,0.010857751592993736,0.0267333984375,0.0006534576532430947,0.010838069953024387,65
9.32,8000,320,0.01349622756242752,0.0399169921875,0.0021392821799963713,0.013325600884854794,54
9.36,8000,320,0.013049767352640629,0.0379638671875,-0.0006591796991415322,0.013033107854425907,68
9.4,8000,320,0.012500838376581669,0.0418701171875,0.0001583099365234375,0.012499835342168808,53
9.44,8000,320,0.012182973325252533,0.0340576171875,-0.0005207061767578125,0.01217184029519558,55
9.48,8000,320,0.008728230372071266,0.0281982421875,-0.0003181457577738911,0.008722430095076561,89
9.52,8000,320,0.015554282814264297,0.0535888671875,0.0012367249000817537,0.015505039133131504,72
9.56,8000,320,0.013263002038002014,0.0457763671875,0.0001277923583984375,0.013262386433780193,72
9.6,8000,320,0.014777030795812607,0.0477294921875,-0.0009799957042559981,0.014744499698281288,51
9.64,8000,320,0.011055339127779007,0.0301513671875,0.0005645751953125,0.011040913872420788,76
9.68,8000,320,0.012795250862836838,0.0360107421875,-0.0012668609851971269,0.012732381001114845,53
9.72,8000,320,0.01249393355101347,0.0360107421875,0.0013851166004315019,0.012416916899383068,55
9.76,8000,320,0.013755652122199535,0.0379638671875,-0.00013236999802757055,0.013755015097558498,50
9.8,8000,320,0.012590883299708366,0.0360107421875,-0.0017955780494958162,0.012462192215025425,60
9.84,8000,320,0.010244899429380894,0.0301513671875,0.0001300811709370464,0.01024407334625721,62
9.88,8000,320,0.010051174089312553,0.0321044921875,0.0010326385963708162,0.009997988119721413,67
9.92,8000,320,0.010945966467261314,0.0399169921875,0.0003707885625772178,0.010939684696495533,61
9.96,8000,320,0.01161280833184719,0.0340576171875,0.0001163482666015625,0.011612225323915482,58
10.0,8000,320,0.013559265993535519,0.0399169921875,-0.0012504577171057463,0.01350148394703865,59
10.04,8000,320,0.012015900574624538,0.0340576171875,-0.0008663177723065019,0.011984630487859249,60
10.08,8000,320,0.009174552746117115,0.0257568359375,-0.0004642486455850303,0.009162799455225468,73
10.12,8000,320,0.0071425349451601505,0.0189208984375,0.00144195556640625,0.006995467469096184,78
10.16,8000,320,0.010570751503109932,0.0360107421875,0.0003582000790629536,0.010564680211246014,47
10.2,8000,320,0.011354852467775345,0.0321044921875,-0.00040435791015625,0.011347649618983269,54
10.24,8000,320,0.010838469490408897,0.0340576171875,-0.00023536682419944555,0.010835913009941578,64
10.28,8000,320,0.011014511808753014,0.0321044921875,0.0005279540782794356,0.011001852340996265,72
10.32,8000,320,0.018222399055957794,0.0555419921875,-4.844665454584174e-05,0.01822233572602272,77
10.36,8000,320,0.012371394783258438,0.0399169921875,0.0011886596912518144,0.012314158491790295,65
10.4,8000,320,0.014387662522494793,0.0555419921875,-0.0013599395751953125,0.014323247596621513,54
10.44,8000,320,0.03536844253540039,0.1483154296875,0.0005950927734375,0.03536343574523926,118
10.48,8000,320,0.02019500732421875,0.0799560546875,-0.003954696469008923,0.019804008305072784,120
10.52,8000,320,0.027342824265360832,0.1190185546875,0.0018161773914471269,0.027282439172267914,126
10.56,8000,320,0.20299887657165527,0.9178466796875,0.0031494139693677425,0.20297445356845856,77
10.6,8000,320,0.06299307942390442,0.2108154296875,-0.0041900635696947575,0.06285357475280762,86
10.64,8000,320,0.033541660755872726,0.1151123046875,0.0024559020530432463,0.0334516279399395,107
10.68,8000,320,0.017256908118724823,0.0535888671875,-0.0012752532493323088,0.017209723591804504,102
10.72,8000,320,0.01303198654204607,0.0340576171875,0.00016899108595680445,0.013030890375375748,94
10.76,8000,320,0.014805627055466175,0.0438232421875,0.0014465332496911287,0.01473479438573122,72
10.8,8000,320,0.01621069759130478,0.0496826171875,-0.0010200500255450606,0.016178572550415993,73
10.84,8000,320,0.016721975058317184,0.0457763671875,-0.0029273987747728825,0.016463741660118103,60
10.88,8000,320,0.013844514265656471,0.0340576171875,-0.001239776611328125,0.013788891024887562,47
10.92,8000,320,0.010568486526608467,0.0301513671875,0.0014019012451171875,0.010475093498826027,63
10.96,8000,320,0.010221040807664394,0.0281982421875,0.0004283905145712197,0.010212059132754803,76
11.0,8000,320,0.009946747682988644,0.0301513671875,4.310607982915826e-05,0.009946655482053757,67
11.04,8000,320,0.011752845719456673,0.0321044921875,0.000568389892578125,0.0117390938103199,44
11.08,8000,320,0.012283869087696075,0.0340576171875,-0.0006477356073446572,0.012266779318451881,63
11.12,8000,320,0.013282627798616886,0.0379638671875,0.0004177093505859375,0.013276058249175549,42
11.16,8000,320,0.013013503514230251,0.0379638671875,0.0006290435558184981,0.012998291291296482,39
11.2,8000,320,0.014663513749837875,0.0360107421875,-0.0010879517067223787,0.014623098075389862,24
11.24,8000,320,0.015719329938292503,0.0360107421875,-0.0020206451881676912,0.015588916838169098,32
11.28,8000,320,0.013134540058672428,0.0418701171875,0.0004371643008198589,0.013127262704074383,49
11.32,8000,320,0.012846584431827068,0.0360107421875,0.00103759765625,0.012804613448679447,69
11.36,8000,320,0.009630708955228329,0.0321044921875,-0.0002437591610942036,0.009627623483538628,69
11.4,8000,320,0.009850907139480114,0.0267333984375,0.001323699951171875,0.009761566296219826,62
11.44,8000,320,0.019981181249022484,0.0555419921875,0.0006198883056640625,0.019971562549471855,40
11.48,8000,320,0.01019609160721302,0.0321044921875,-0.0018302917014807463,0.010030468925833702,57
11.52,8000,320,0.008932975120842457,0.0257568359375,0.0020317076705396175,0.008698862046003342,60
11.56,8000,320,0.010430426336824894,0.0281982421875,-0.0014453887706622481,0.010329794138669968,47
11.6,8000,320,0.00985473021864891,0.0301513671875,0.0019508361583575606,0.00965970754623413,53
11.64,8000,320,0.012922449968755245,0.0438232421875,-0.00325355539098382,0.012506161816418171,39
11.68,8000,320,0.009914000518620014,0.0301513671875,0.00011138916306663305,0.009913374669849873,62
11.72,8000,320,0.010408176109194756,0.0321044921875,0.0019203185802325606,0.01022949256002903,64
11.76,8000,320,0.009244108572602272,0.0267333984375,-0.0010547637939453125,0.009183736518025398,55
11.8,8000,320,0.010569890029728413,0.0340576171875,0.0009620666387490928,0.010526015423238277,52
11.84,8000,320,0.01339612528681755,0.0438232421875,-0.0009071350214071572,0.013365376740694046,51
11.88,8000,320,0.009892264381051064,0.0301513671875,-0.0006206512334756553,0.00987277552485466,49
11.92,8000,320,0.007982791401445866,0.0208740234375,0.0007556915516033769,0.007946942001581192,56
11.96,8000,320,0.01067409198731184,0.0301513671875,0.0018013000953942537,0.010521004907786846,56
12.0,8000,320,0.010353049263358116,0.0301513671875,-0.0017486572032794356,0.010204304940998554,62
12.04,8000,320,0.009193617850542068,0.0281982421875,0.0007160186651162803,0.009165692143142223,55
12.08,8000,320,0.011227576062083244,0.0281982421875,-0.0007114410400390625,0.01120501384139061,29
12.12,8000,320,0.008668772876262665,0.0247802734375,0.0002887725713662803,0.008663961663842201,58
12.16,8000,320,0.007973414845764637,0.0247802734375,0.0004096984921488911,0.007962881587445736,63
12.2,8000,320,0.009304570965468884,0.0228271484375,5.302429053699598e-05,0.009304420091211796,42
12.24,8000,320,0.008885285817086697,0.0301513671875,-0.0008552551153115928,0.008844029158353806,63
12.28,8000,320,0.007488991133868694,0.0208740234375,0.0005821228260174394,0.007466332521289587,73
12.32,8000,320,0.00912957452237606,0.0267333984375,1.564025842526462e-05,0.009129560552537441,55
12.36,8000,320,0.012283321470022202,0.0360107421875,-0.0005939483526162803,0.012268953025341034,50
12.4,8000,320,0.011451776139438152,0.0281982421875,-0.000270843505859375,0.0114485714584589,33
12.44,8000,320,0.008117761462926865,0.0198974609375,0.0003593444707803428,0.00810980424284935,51
12.48,8000,320,0.010432564653456211,0.0301513671875,-0.0014377593761309981,0.010333018377423286,46
12.52,8000,320,0.009806599467992783,0.0247802734375,0.0010826110374182463,0.009746658615767956,43
12.56,8000,320,0.011105715297162533,0.0340576171875,0.0009620666387490928,0.01106396596878767,36
12.6,8000,320,0.036651335656642914,0.1483154296875,-0.0019016265869140625,0.0366019681096077,141
12.64,8000,320,0.018297702074050903,0.0555419921875,0.0012138367164880037,0.018257396295666695,132
12.68,8000,320,0.008576275780797005,0.0257568359375,-5.493163916980848e-05,0.008576099760830402,112
12.72,8000,320,0.007711469661444426,0.0218505859375,1.182556115963962e-05,0.007711460348218679,73
12.76,8000,320,0.007714847102761269,0.0198974609375,0.0015419006813317537,0.007559193763881922,63
12.8,8000,320,0.009351516142487526,0.0267333984375,-0.0006275177001953125,0.009330438449978828,57
12.84,8000,320,0.014006809331476688,0.0360107421875,-0.0007274627569131553,0.013987905345857143,41
12.88,8000,320,0.009072273038327694,0.0257568359375,-0.0006336212391033769,0.009050119668245316,55
